HGNC_id	HGNC_symbol	gencode_gene_id	gencode_gene_name	chr	start	end	strand	gene_status	gene_length_bp	log_gene_length	A_bp	C_bp	G_bp	T_bp	N_bp	other_bp	ACGT_bp	GC_fraction	GC_z	IUIS_flag	SFARI_R0_highconf_flag	SFARI_R1_highconf_flag	CoreSeed_flag	R0_group	GO_BP_degree	Reactome_degree	annotation_degree	annotation_degree_log1p	annotation_degree_log1p_z	mapping_method
HGNC:13831	WDR11	ENSG00000120008	WDR11	chr10	122610687	122669036	+	KNOWN	58350	10.974214637714702	17192	10282	11200	19676	0	0	58350	0.36815766923736076	-1.2548527746427502	0	0	0	0	Background	10	1	11	2.4849066497880004	0.19057253035149305	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:3689	FGFR2	ENSG00000066468	FGFR2	chr10	123237848	123357972	-	KNOWN	120125	11.696288146272593	35272	29187	25366	30300	0	0	120125	0.4541352757544225	-0.17150427524777415	0	0	0	0	Background	218	16	234	5.459585514144159	2.3487570905838906	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:782	ATE1	ENSG00000107669	ATE1	chr10	123499939	123688316	-	KNOWN	188378	12.146205861482144	61967	38490	35158	52763	0	0	188378	0.3909586045079574	-0.967552860038812	0	0	0	0	Background	2	0	2	1.0986122886681096	-0.8152096809507505	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:25935	NSMCE4A	ENSG00000107672	NSMCE4A	chr10	123716603	123734732	-	KNOWN	18130	9.805323303748898	5472	4085	3863	4710	0	0	18130	0.43838940981798125	-0.3699078005951909	0	0	0	0	Background	11	1	12	2.5649493574615367	0.2486449958973196	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:11523	TACC2	ENSG00000138162	TACC2	chr10	123748689	124014060	+	KNOWN	265372	12.48888789418424	64051	62852	65308	73161	0	0	265372	0.48294469650151484	0.19150469882278748	0	0	0	0	Background	10	0	10	2.3978952727983707	0.12744416626698069	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:26340	BTBD16	ENSG00000138152	BTBD16	chr10	124030821	124097677	+	KNOWN	66857	11.11031128909005	17156	15082	15282	19337	0	0	66857	0.45416336359693077	-0.17115035841680765	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:14335	PLEKHA1	ENSG00000107679	PLEKHA1	chr10	124134212	124191867	+	KNOWN	57656	10.962249596604277	17046	9707	11435	19468	0	0	57656	0.3666921048980158	-1.273319407898947	0	0	0	0	Background	26	1	27	3.332204510175204	0.8053028066569311	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:32685	ARMS2	ENSG00000254636	ARMS2	chr10	124214169	124216868	+	KNOWN	2700	7.90100705199242	775	607	588	730	0	0	2700	0.4425925925925926	-0.31694619889423636	0	0	0	0	Background	4	0	4	1.6094379124341003	-0.44459623847367125	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:9476	HTRA1	ENSG00000166033	HTRA1	chr10	124221041	124274424	+	KNOWN	53384	10.885266354583443	12574	12632	13632	14546	0	0	53384	0.4919826165143114	0.305385713660901	0	0	0	0	Background	3	1	4	1.6094379124341003	-0.44459623847367125	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:2926	DMBT1	ENSG00000187908	DMBT1	chr10	124320181	124403252	+	KNOWN	83072	11.327462980623707	19455	19687	21130	22800	0	0	83072	0.4913448574730354	0.2973497223332659	0	0	0	0	Background	10	1	11	2.4849066497880004	0.19057253035149305	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:25707	C10orf120	ENSG00000183559	C10orf120	chr10	124457225	124459338	-	KNOWN	2114	7.656337166430183	523	479	509	603	0	0	2114	0.467360454115421	-0.004862312159682682	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:17937	CUZD1	ENSG00000138161	CUZD1	chr10	124591665	124639146	-	KNOWN	47482	10.768105970835613	14371	10047	9331	13733	0	0	47482	0.4081125479128933	-0.7514070565061693	0	0	0	0	Background	3	0	3	1.3862943611198906	-0.6064910140517361	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:23475	FAM24B	ENSG00000213185	FAM24B	chr10	124608594	124639157	-	KNOWN	30564	10.327578124767458	9417	6657	5884	8606	0	0	30564	0.41031932993063736	-0.7236008162040459	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:23470	FAM24A	ENSG00000203795	FAM24A	chr10	124670217	124672627	+	KNOWN	2411	7.787796878181171	610	510	574	717	0	0	2411	0.4496059726254666	-0.22857510969913333	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:25822	C10orf88	ENSG00000119965	C10orf88	chr10	124690419	124713919	-	KNOWN	23501	10.064798252418377	7785	4491	4025	7200	0	0	23501	0.36236755882728394	-1.327810230405876	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:28578	PSTK	ENSG00000179988	PSTK	chr10	124713897	124757029	+	KNOWN	43133	10.672043644375696	13570	8441	8975	12147	0	0	43133	0.40377437229035773	-0.8060696162257535	0	0	0	0	Background	0	1	1	0.6931471805599453	-1.1093821197028577	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:14283	IKZF5	ENSG00000095574	IKZF5	chr10	124750322	124768333	-	KNOWN	18012	9.798793481421463	5684	3580	3324	5424	0	0	18012	0.38330002220741727	-1.0640537278681181	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:91	ACADSB	ENSG00000196177	ACADSB	chr10	124768495	124817827	+	KNOWN	49333	10.806348507298559	14366	9941	10148	14878	0	0	49333	0.40721221089331683	-0.762751623988568	0	0	0	0	Background	10	2	12	2.5649493574615367	0.2486449958973196	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:5019	HMX3	ENSG00000188620	HMX3	chr10	124895478	124897257	+	KNOWN	1780	7.484368643286131	282	659	576	263	0	0	1780	0.6938202247191011	2.848611546851992	0	0	0	0	Background	2	0	2	1.0986122886681096	-0.8152096809507505	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:5018	HMX2	ENSG00000188816	HMX2	chr10	124907638	124910188	+	KNOWN	2551	7.844240718141811	503	794	739	515	0	0	2551	0.6009408075264602	1.6782977719464305	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:1151	BUB3	ENSG00000154473	BUB3	chr10	124913793	124924886	+	KNOWN	11094	9.31415970061518	3047	1908	2345	3794	0	0	11094	0.3833603749774653	-1.063293261445354	0	0	0	0	Background	46	10	56	4.04305126783455	1.3210352830107146	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:4481	GPR26	ENSG00000154478	GPR26	chr10	125425871	125454123	+	KNOWN	28253	10.248954925626595	6712	7101	7276	7164	0	0	28253	0.5088663150815843	0.5181263358770183	0	0	0	0	Background	2	0	2	1.0986122886681096	-0.8152096809507505	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:26977	CPXM2	ENSG00000121898	CPXM2	chr10	125465723	125699783	-	KNOWN	234061	12.363337044128414	66003	55102	51357	61599	0	0	234061	0.45483442350498376	-0.16269476429359747	0	0	0	0	Background	1	0	1	0.6931471805599453	-1.1093821197028577	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:18137	CHST15	ENSG00000182022	CHST15	chr10	125767184	125853206	-	KNOWN	86023	11.36236998133991	22684	22722	20502	20115	0	0	86023	0.502470269579066	0.4375338818891289	0	0	0	0	Background	17	2	19	2.995732273553991	0.5611859728285722	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:8091	OAT	ENSG00000065154	OAT	chr10	126085872	126107545	-	KNOWN	21674	9.98386866448294	6907	4810	4400	5557	0	0	21674	0.42493309956630065	-0.5394621079212331	0	0	0	0	Background	21	1	22	3.1354942159291497	0.6625858482088827	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:31652	NKX1-2	ENSG00000229544	NKX1-2	chr10	126135592	126138753	-	KNOWN	3162	8.058960017769417	587	1025	993	557	0	0	3162	0.6382036685641999	2.1478231079464263	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:30042	LHPP	ENSG00000107902	LHPP	chr10	126150403	126306457	+	KNOWN	156055	11.95796378819812	33848	41055	42422	38730	0	0	156055	0.5349203806350326	0.846416852022816	0	0	0	0	Background	1	0	1	0.6931471805599453	-1.1093821197028577	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:28968	FAM53B	ENSG00000189319	FAM53B	chr10	126307861	126432838	-	KNOWN	124978	11.73589300079462	32238	34342	31494	26904	0	0	124978	0.5267807134055594	0.7438541425471309	0	0	0	0	Background	11	0	11	2.4849066497880004	0.19057253035149305	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:33787	EEF1AKMT2	ENSG00000203791	METTL10	chr10	126436718	126480439	-	KNOWN	43722	10.685606686898337	14214	9466	8402	11640	0	0	43722	0.4086729792781666	-0.7443454214691181	0	0	0	0	Background	4	1	5	1.791759469228055	-0.31231857529962875	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
HGNC:28975	ABRAXAS2	ENSG00000165660	FAM175B	chr10	126490354	126525239	+	KNOWN	34886	10.45984088157808	9943	7169	7701	10073	0	0	34886	0.4262454852949607	-0.5229255797789998	0	0	0	0	Background	26	1	27	3.332204510175204	0.8053028066569311	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
HGNC:18224	ZRANB1	ENSG00000019995	ZRANB1	chr10	126630692	126676758	+	KNOWN	46067	10.737852137511432	12485	8354	9925	15303	0	0	46067	0.3967916295829987	-0.8940546641949297	0	0	0	0	Background	7	2	9	2.302585092994046	0.058294867177450714	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:2495	CTBP2	ENSG00000175029	CTBP2	chr10	126676421	126849739	-	KNOWN	173319	12.062889106162611	46502	45521	41756	39540	0	0	173319	0.5035627946157086	0.4513000869155891	0	0	0	0	Background	6	3	9	2.302585092994046	0.058294867177450714	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:31653	TEX36	ENSG00000175018	TEX36	chr10	127265091	127371713	-	KNOWN	106623	11.57705452729098	29958	22686	22772	31207	0	0	106623	0.42634328428200297	-0.521693277669804	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:24640	EDRF1	ENSG00000107938	C10orf137	chr10	127408084	127452712	+	KNOWN	44629	10.70613915091923	12888	8189	9256	14296	0	0	44629	0.3908893320486679	-0.968425717726538	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
HGNC:14357	MMP21	ENSG00000154485	MMP21	chr10	127455022	127464390	-	KNOWN	9369	9.145161645951188	2188	2375	2525	2281	0	0	9369	0.5230013875547017	0.6962332892213424	0	0	0	0	Background	14	0	14	2.70805020110221	0.3524673059295579	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:12592	UROS	ENSG00000188690	UROS	chr10	127477146	127511817	-	KNOWN	34672	10.45368772377614	9685	8112	7836	9039	0	0	34672	0.45996769727734194	-0.09801368437583721	0	0	0	0	Background	14	1	15	2.772588722239781	0.3992911972505073	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:978	BCCIP	ENSG00000107949	BCCIP	chr10	127512115	127542264	+	KNOWN	30150	10.313940202155331	8398	6375	6546	8831	0	0	30150	0.42855721393034824	-0.4937969746734541	0	0	0	0	Background	36	0	36	3.6109179126442243	1.0075145375251202	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:16717	DHX32	ENSG00000089876	DHX32	chr10	127524906	127585005	-	KNOWN	60100	11.0037651205233	17750	13001	11910	17439	0	0	60100	0.4144925124792013	-0.6710172280485545	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:23527	FANK1	ENSG00000203780	FANK1	chr10	127585108	127698161	+	KNOWN	113054	11.63562085965425	31179	22739	24164	34972	0	0	113054	0.41487253878677444	-0.6662287610660705	0	0	0	0	Background	2	0	2	1.0986122886681096	-0.8152096809507505	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:190	ADAM12	ENSG00000148848	ADAM12	chr10	127700950	128077024	-	KNOWN	376075	12.837543870566025	110898	80637	81495	103045	0	0	376075	0.4311161337499169	-0.4615536725055615	0	0	0	0	Background	12	1	13	2.639057329615259	0.3024117010058096	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:26563	C10orf90	ENSG00000154493	C10orf90	chr10	128113566	128359079	-	KNOWN	245514	12.411109251067343	74529	54005	51960	65020	0	0	245514	0.4316047150060689	-0.4553973744632367	0	0	0	0	Background	8	0	8	2.1972245773362196	-0.018146136547521275	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:2987	DOCK1	ENSG00000150760	DOCK1	chr10	128593978	129250781	+	KNOWN	656804	13.395140927235794	128414	112392	115695	150303	150000	0	506804	0.4500497233644565	-0.22298369215839603	0	1	1	0	ASD_only	27	10	37	3.6375861597263857	1.0268628442586072	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:33859	INSYN2A	ENSG00000188916	FAM196A	chr10	128933694	128994422	-	KNOWN	60729	11.014176622429687	15994	13557	13458	17720	0	0	60729	0.4448451316504471	-0.2885634035710032	0	0	0	0	Background	7	0	7	2.0794415416798357	-0.10359990840061446	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
HGNC:33940	NPS	ENSG00000214285	NPS	chr10	129347613	129350935	+	KNOWN	3323	8.108623268354595	1000	590	594	1139	0	0	3323	0.3563045440866687	-1.4042063780440603	0	0	0	0	Background	21	3	24	3.2188758248682006	0.723080748406637	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:32448	FOXI2	ENSG00000186766	FOXI2	chr10	129535499	129539450	+	KNOWN	3952	8.281977058867758	800	1334	1108	710	0	0	3952	0.617914979757085	1.8921783945812336	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:20795	CLRN3	ENSG00000180745	CLRN3	chr10	129676105	129691211	-	KNOWN	15107	9.622913491543725	4031	3516	3649	3911	0	0	15107	0.47428344476070694	0.08236983852140968	0	0	0	0	Background	2	0	2	1.0986122886681096	-0.8152096809507505	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:9669	PTPRE	ENSG00000132334	PTPRE	chr10	129705325	129884119	+	KNOWN	178795	12.093995177124729	45469	42201	43425	47700	0	0	178795	0.4789060096758858	0.1406158047337992	0	0	0	0	Background	8	0	8	2.1972245773362196	-0.018146136547521275	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:7107	MKI67	ENSG00000148773	MKI67	chr10	129894923	129924649	-	KNOWN	29727	10.29981100272701	7863	6536	6399	8929	0	0	29727	0.43512631614357317	-0.4110239444233367	0	0	0	0	Background	7	0	7	2.0794415416798357	-0.10359990840061446	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:7059	MGMT	ENSG00000170430	MGMT	chr10	131265448	131566271	+	KNOWN	300824	12.614280655109033	75267	65874	70985	88698	0	0	300824	0.45494707869053	-0.16127526878593423	0	0	0	0	Background	8	0	8	2.1972245773362196	-0.018146136547521275	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:19087	EBF3	ENSG00000108001	EBF3	chr10	131633547	131762105	-	KNOWN	128559	11.764143221911944	34546	32205	30530	31278	0	0	128559	0.4879860608747735	0.25502768753949745	0	1	1	0	ASD_only	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:15987	GLRX3	ENSG00000108010	GLRX3	chr10	131934663	131982785	+	KNOWN	48123	10.781515512284951	12493	9551	10731	15348	0	0	48123	0.4214616711343848	-0.5832033439804942	0	0	0	0	Background	19	1	20	3.044522437723423	0.5965841397579168	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:23533	TCERG1L	ENSG00000176769	TCERG1L	chr10	132890654	133109984	-	KNOWN	219331	12.298337283284885	58142	55334	51517	54338	0	0	219331	0.48716779661789716	0.24471726613203965	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:49533	LINC01164	ENSG00000189275	AL450307.1	chr10	133604734	133622535	-	KNOWN	17802	9.787066089518877	4571	4669	4387	4175	0	0	17802	0.5087068868666442	0.5161174835210006	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
HGNC:23732	PPP2R2D	ENSG00000175470	PPP2R2D	chr10	133747955	133773331	+	KNOWN	25377	10.141598530972125	6048	5755	6675	6899	0	0	25377	0.48981361074989166	0.27805546762065	0	0	0	0	Background	8	1	9	2.302585092994046	0.058294867177450714	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:1084	BNIP3	ENSG00000176171	BNIP3	chr10	133781578	133795435	-	KNOWN	13858	9.536617962187327	3673	3700	3232	3253	0	0	13858	0.5002164814547554	0.40913534788316497	0	0	0	0	Background	98	0	98	4.59511985013459	1.7215712550734386	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:23523	JAKMIP3	ENSG00000188385	JAKMIP3	chr10	133918175	133998313	+	KNOWN	80139	11.291517905949068	16010	21762	22624	19743	0	0	80139	0.5538626636219568	1.0850963719618492	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:3016	DPYSL4	ENSG00000151640	DPYSL4	chr10	134000404	134019280	+	KNOWN	18877	9.845699528768733	3450	5781	5860	3786	0	0	18877	0.6166763786618636	1.876571579129925	0	0	0	0	Background	0	1	1	0.6931471805599453	-1.1093821197028577	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:21332	STK32C	ENSG00000165752	STK32C	chr10	134020996	134145351	-	KNOWN	124356	11.730903698972218	31100	34641	33885	24730	0	0	124356	0.5510469941136736	1.0496179321661865	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:29346	LRRC27	ENSG00000148814	LRRC27	chr10	134145614	134195010	+	KNOWN	49397	10.80764497258701	11718	12199	13330	12150	0	0	49397	0.5168127619086179	0.6182543993848163	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:25150	PWWP2B	ENSG00000171813	PWWP2B	chr10	134210672	134231367	+	KNOWN	20696	9.937695723865865	3554	6339	6544	4259	0	0	20696	0.6224874371859297	1.9497929885988436	0	0	0	0	Background	5	1	6	1.9459101490553132	-0.2004794046453124	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:27275	LINC02870	ENSG00000180066	C10orf91	chr10	134257831	134262912	+	KNOWN	5082	8.53346016388011	882	1720	1577	903	0	0	5082	0.6487603305785123	2.2808408135458005	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
HGNC:6076	INPP5A	ENSG00000068383	INPP5A	chr10	134351324	134596979	+	KNOWN	245656	12.41168746229342	50771	61885	71095	61905	0	0	245656	0.5413260820008468	0.9271309733312528	0	0	0	0	Background	16	1	17	2.8903717578961645	0.4847449691036002	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:19321	NKX6-2	ENSG00000148826	NKX6-2	chr10	134598297	134599556	-	KNOWN	1260	7.138866999945524	152	486	446	176	0	0	1260	0.7396825396825397	3.4264930686475696	0	0	0	0	Background	2	0	2	1.0986122886681096	-0.8152096809507505	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:25247	CFAP46	ENSG00000171811	TTC40	chr10	134621896	134756327	-	KNOWN	134432	11.808813773969108	28307	38895	35617	31613	0	0	134432	0.5542727921923352	1.0902641381893288	0	0	0	0	Background	11	0	11	2.4849066497880004	0.19057253035149305	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
HGNC:13838	ADGRA1	ENSG00000197177	GPR123	chr10	134884433	134945179	+	KNOWN	60747	11.01447297726738	11708	19004	17642	12393	0	0	60747	0.6032561278746276	1.7074716339137097	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
HGNC:29374	KNDC1	ENSG00000171798	KNDC1	chr10	134973951	135039916	+	KNOWN	65966	11.096894736757282	13621	18932	20179	13234	0	0	65966	0.5928963405390656	1.5769346194667564	0	0	0	0	Background	15	0	15	2.772588722239781	0.3992911972505073	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:12634	UTF1	ENSG00000171794	UTF1	chr10	135043778	135045062	+	KNOWN	1285	7.158513997329321	155	570	419	141	0	0	1285	0.7696498054474709	3.8040913027989953	0	0	0	0	Background	8	0	8	2.1972245773362196	-0.018146136547521275	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:13639	VENTX	ENSG00000151650	VENTX	chr10	135050908	135055433	+	KNOWN	4526	8.417593826193484	868	1378	1291	989	0	0	4526	0.5897039328325232	1.5367091440384153	0	0	0	0	Background	0	2	2	1.0986122886681096	-0.8152096809507505	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:215	ADAM8	ENSG00000151651	ADAM8	chr10	135075907	135090372	-	KNOWN	14466	9.579556347409227	2748	4825	4396	2497	0	0	14466	0.6374256878197152	2.13802027315911	0	0	0	0	Background	116	2	118	4.77912349311153	1.8550693028989464	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:18599	TUBGCP2	ENSG00000130640	TUBGCP2	chr10	135093135	135125841	-	KNOWN	32707	10.395344401254501	7722	9353	8830	6802	0	0	32707	0.5559360381569695	1.111221630412071	0	0	0	0	Background	11	2	13	2.639057329615259	0.3024117010058096	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:28445	ZNF511	ENSG00000198546	ZNF511	chr10	135121979	135166033	+	KNOWN	44055	10.69319413230083	10425	12926	11990	8714	0	0	44055	0.5655657700601521	1.2325596860930998	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:17938	CALY	ENSG00000130643	CALY	chr10	135138927	135150475	-	KNOWN	11549	9.354354132115088	2680	3024	3816	2029	0	0	11549	0.592259070049355	1.5689047840630492	0	0	0	0	Background	12	0	12	2.5649493574615367	0.2486449958973196	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:23304	PRAP1	ENSG00000165828	PRAP1	chr10	135160650	135166187	+	KNOWN	5538	8.619388703730907	1115	1872	1571	980	0	0	5538	0.6217045864933188	1.939928790728646	0	0	0	0	Background	52	0	52	3.970291913552122	1.2682470251229836	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:24733	FUOM	ENSG00000148803	FUOM	chr10	135168658	135171529	-	KNOWN	2872	7.962763930168115	520	968	956	428	0	0	2872	0.66991643454039	2.5474152671576955	0	0	0	0	Background	8	0	8	2.1972245773362196	-0.018146136547521275	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:3151	ECHS1	ENSG00000127884	ECHS1	chr10	135175984	135187193	-	KNOWN	11210	9.324561516066206	2582	3099	3212	2317	0	0	11210	0.5629794826048171	1.1999715419559962	0	0	0	0	Background	19	1	20	3.044522437723423	0.5965841397579168	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:20837	PAOX	ENSG00000148832	PAOX	chr10	135192695	135205198	+	KNOWN	12504	9.433803872101313	2771	3255	3363	3115	0	0	12504	0.5292706333973128	0.775228022281086	0	0	0	0	Background	9	1	10	2.3978952727983707	0.12744416626698069	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:32159	MTG1	ENSG00000148824	MTG1	chr10	135207598	135234811	+	KNOWN	27214	10.211486825750804	5599	6321	6662	8632	0	0	27214	0.4770706254133902	0.11748930857816105	0	0	0	0	Background	15	0	15	2.772588722239781	0.3992911972505073	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:16871	SPRN	ENSG00000203772	SPRN	chr10	135234170	135382916	-	KNOWN	148747	11.91000215513727	38735	33899	37032	39081	0	0	148747	0.4768566761010306	0.11479347095391483	0	0	0	0	Background	7	1	8	2.1972245773362196	-0.018146136547521275	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:2631	CYP2E1	ENSG00000130649	CYP2E1	chr10	135333910	135374724	+	KNOWN	40815	10.616804939885457	11437	9135	9576	10667	0	0	40815	0.45843439911797135	-0.11733378791639777	0	0	0	0	Background	21	4	25	3.258096538021482	0.7515361015484414	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:28852	SYCE1	ENSG00000171772	SYCE1	chr10	135367404	135382876	-	KNOWN	15473	9.646851848489673	3610	3589	4303	3971	0	0	15473	0.5100497641052155	0.5330382155605601	0	0	0	0	Background	20	1	21	3.091042453358316	0.6303352719181025	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:33518	FRG2B	ENSG00000225899	FRG2B	chr10	135437399	135440299	-	KNOWN	2901	7.972810784121404	818	686	600	797	0	0	2901	0.44329541537400896	-0.30809038124086946	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:19348	BET1L	ENSG00000177951	BET1L	chr11	167784	207428	-	KNOWN	39645	10.5877201157065	11443	10015	9159	9028	0	0	39645	0.4836423256400555	0.20029507472400834	0	0	0	0	Background	5	2	7	2.0794415416798357	-0.10359990840061446	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:18394	SCGB1C1	ENSG00000188076	SCGB1C1	chr11	193080	194573	+	KNOWN	1494	7.309212365692763	361	458	394	281	0	0	1494	0.570281124497992	1.2919748333772423	0	0	0	0	Background	0	0	0	0.0	-1.6122732253539795	ENSEMBL_PRIMARY+EXACT_APPROVED_CONCORDANT
HGNC:19905	CIMAP1A	ENSG00000177947	ODF3	chr11	196738	200261	+	KNOWN	3524	8.16735198705607	760	1106	1011	647	0	0	3524	0.6007377979568672	1.6757397789818589	0	0	0	0	Background	7	0	7	2.0794415416798357	-0.10359990840061446	ENSEMBL_PRIMARY+NO_EXACT_APPROVED
