db	term_id	term_name	set_label	M_universe	N_set_bg	n_genes_raw	n_genes_bg	in_size_range	tested	n_overlap	p_value	FDR	overlap_genes
GO_BP	Positive Regulation Of Cation Transmembrane Transport (GO:1904064)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	18	16	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Activation (GO:0050867)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	15	13	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Adhesion (GO:0045785)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	88	83	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	17	17	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Communication (GO:0010647)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	30	28	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Cycle (GO:0045787)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	65	61	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	40	35	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	24	23	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	17	15	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Cycle Process (GO:0090068)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	118	113	TRUE	TRUE	1	0.113859576546051	1	PKP4
GO_BP	Positive Regulation Of Cell Death (GO:0010942)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	50	49	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Development (GO:0010720)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	35	34	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Differentiation (GO:0045597)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	283	279	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Division (GO:0051781)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	43	40	TRUE	TRUE	1	0.0418025819731624	1	PKP4
GO_BP	Positive Regulation Of Cell Growth (GO:0030307)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	106	96	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Junction Assembly (GO:1901890)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	61	52	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Killing (GO:0031343)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Cell Migration (GO:0030335)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	272	264	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway (GO:0038089)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	16	15	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Morphogenesis Involved In Differentiation (GO:0010770)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	12	10	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Motility (GO:2000147)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	221	215	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Population Proliferation (GO:0008284)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	483	461	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell Projection Organization (GO:0031346)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	118	113	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell-Cell Adhesion (GO:0022409)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	46	43	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000049)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	6	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033634)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	43	43	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	71	69	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	23	23	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	174	161	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cellular Catabolic Process (GO:0031331)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	146	139	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	93	89	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cellular Component Organization (GO:0051130)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	113	106	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cellular Extravasation (GO:0002693)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	12	9	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Cellular Metabolic Process (GO:0031325)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	56	53	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cellular Process (GO:0048522)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	594	560	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Cellular Respiration (GO:1901857)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	13	13	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	24	21	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cellular Senescence (GO:2000774)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	8	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Centriole Replication (GO:0046601)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Chemokine Production (GO:0032722)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	53	48	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Chemotaxis (GO:0050921)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	44	42	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cholesterol Biosynthetic Process (GO:0045542)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Cholesterol Efflux (GO:0010875)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	22	22	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cholesterol Storage (GO:0010886)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Cholesterol Transport (GO:0032376)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	31	30	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Chondrocyte Differentiation (GO:0032332)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	10	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Chromatin Binding (GO:0035563)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Chromosome Condensation (GO:1905821)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Chromosome Organization (GO:2001252)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	33	31	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Chromosome Segregation (GO:0051984)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	18	18	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Chromosome Separation (GO:1905820)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	13	13	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cilium Assembly (GO:0045724)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	22	22	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cilium Movement (GO:0003353)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Cilium-Dependent Cell Motility (GO:2000155)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Circadian Rhythm (GO:0042753)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	11	11	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Coagulation (GO:0050820)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	11	11	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	98	95	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Collagen Biosynthetic Process (GO:0032967)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	15	14	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Collagen Metabolic Process (GO:0010714)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	16	15	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cyclase Activity (GO:0031281)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	13	13	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	18	17	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	15	14	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	64	61	TRUE	TRUE	1	0.0630807565008643	1	SOX7
GO_BP	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	109	103	TRUE	TRUE	1	0.104301525024273	1	SOX7
GO_BP	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Cytokine Production (GO:0001819)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	320	295	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	33	29	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	18	18	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	44	42	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cytokinesis (GO:0032467)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	39	36	TRUE	TRUE	1	0.0376980334506361	1	PKP4
GO_BP	Positive Regulation Of Cytoplasmic Translation (GO:2000767)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	14	13	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cytoplasmic Transport (GO:1903651)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	11	10	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cytoskeleton Organization (GO:0051495)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	79	76	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	27	21	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Deacetylase Activity (GO:0090045)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Defense Response (GO:0031349)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	124	116	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Defense Response To Bacterium (GO:1900426)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	9	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Defense Response To Virus By Host (GO:0002230)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	28	27	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Dendrite Development (GO:1900006)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	9	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Dendrite Extension (GO:1903861)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	17	16	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Dendrite Morphogenesis (GO:0050775)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	17	14	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002606)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Dendritic Cell Chemotaxis (GO:2000510)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Dendritic Cell Cytokine Production (GO:0002732)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Dendritic Spine Development (GO:0060999)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	21	19	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Dendritic Spine Morphogenesis (GO:0061003)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	7	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Dephosphorylation (GO:0035306)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	29	29	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Developmental Growth (GO:0048639)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	50	46	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Developmental Process (GO:0051094)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	233	227	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Double-Strand Break Repair (GO:2000781)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	84	81	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	36	33	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001034)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	13	13	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Early Endosome To Late Endosome Transport (GO:2000643)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	7	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Embryonic Development (GO:0040019)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	20	19	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Endocytic Recycling (GO:2001137)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Endocytosis (GO:0045807)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	79	75	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Endopeptidase Activity (GO:0010950)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	29	29	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902237)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900103)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	11	11	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	15	12	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	14	13	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Endothelial Cell Development (GO:1901552)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Endothelial Cell Migration (GO:0010595)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	85	82	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	77	73	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Epidermal Cell Differentiation (GO:0045606)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	18	18	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	33	32	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0045741)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	10	9	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Epidermis Development (GO:0045684)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	9	9	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	23	19	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Epithelial Cell Differentiation (GO:0030858)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	20	20	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Epithelial Cell Differentiation Involved In Kidney Development (GO:2000698)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Epithelial Cell Migration (GO:0010634)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	95	93	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	123	119	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Epithelial Cell Proliferation Involved In Wound Healing (GO:0060054)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	47	47	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Epithelial Tube Formation (GO:1905278)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	26	25	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Establishment Of Protein Localization (GO:1904951)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	18	16	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	33	32	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Establishment Of Protein Localization To Telomere (GO:1904851)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	9	8	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	22	21	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Execution Phase Of Apoptosis (GO:1900119)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Exocytosis (GO:0045921)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	37	35	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Exosomal Secretion (GO:1903543)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	14	14	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Extracellular Matrix Assembly (GO:1901203)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	8	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Extracellular Matrix Disassembly (GO:0090091)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Extracellular Matrix Organization (GO:1903055)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	18	18	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	31	30	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902043)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Fat Cell Differentiation (GO:0045600)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	50	47	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Fatty Acid Beta-Oxidation (GO:0032000)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	8	7	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Fatty Acid Biosynthetic Process (GO:0045723)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	13	12	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	17	16	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Fatty Acid Oxidation (GO:0046321)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	12	11	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Fever Generation (GO:0031622)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Fibroblast Apoptotic Process (GO:2000271)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Fibroblast Migration (GO:0010763)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Fibroblast Proliferation (GO:0048146)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	28	27	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Filopodium Assembly (GO:0051491)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	27	24	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Flagellated Sperm Motility (GO:1902093)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Focal Adhesion Assembly (GO:0051894)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	18	18	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Focal Adhesion Disassembly (GO:0120183)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Gap Junction Assembly (GO:1903598)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	5	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Gastrulation (GO:2000543)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	5	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Gene Expression (GO:0010628)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	480	449	TRUE	TRUE	1	0.384254381252041	1	WNT3
GO_BP	Positive Regulation Of Glial Cell Differentiation (GO:0045687)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	17	17	TRUE	TRUE	0	1	1	
GO_BP	Positive Regulation Of Glial Cell Migration (GO:1903977)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	7	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Gliogenesis (GO:0014015)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	6	6	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Gluconeogenesis (GO:0045722)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	7	6	FALSE	FALSE	0	NA	NA	
GO_BP	Positive Regulation Of Glucose Import (GO:0046326)	MSigDB_GO_Biological_Process_2023	robust_core19	17827	19	25	25	TRUE	TRUE	0	1	1	
